Scraped_URL,Article,Price,Type,date,Bedrooms,Bathrooms,Surface,Neighborhood,City
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=1,Villa contemporaine de Standing,9000000,Villa,2025-05-06,4,5,440,Chrifia,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=1,"Villa moderne vue mer, Ain Diab",18800000,Villa,2025-05-06,4,5,1147,Ain Diab,Casablanca
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=1,Villa Isolée Contemporaine unique Marrakech,8500000,Villa,2025-05-06,5,6,1000,Route d'Ourika,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=1,Villa neuve Isolée Contemporaine,6500000,Villa,2025-05-06,4,5,500,Chrifia,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=1,Magnifique villa 3 CH Rte de Tahanouate,2900000,Villa,2025-05-06,3,2,220,Argan Golf Ressort,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=1,Villa Contemporaine Isolée Front Golf,9500000,Villa,2025-05-06,5,6,854,Chrifia,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=1,Magnifique Villa meublée à Targa,9500000,Villa,2025-05-06,6,4,1165,Targa,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=1,Villa Haut Standing Finie première ligne de golf,7500000,Villa,2025-05-06,6,7,530,Argan Golf Ressort,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=1,Appartement de luxe au Plaza de Marrakech,2900000,Appartement,2025-05-06,2,3,144,Plaza,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=1,Magnifique Villa Contemporaine à Targa,8500000,Villa,2025-05-06,4,6,824,Targa,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=1,Bien d'exception à vendre à Ain Diab,11000000,Appartement,2025-05-06,3,3,350,Ain Diab,Casablanca
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=1,Villa Meublée à Vendre - Titrée et Prête à Habiter,3850000,Villa,2025-05-06,3,3,175,Sidi Abdellah Ghiat,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=1,Magnifique Villa Isolée Résidence privée Marrakech,8400000,Villa,2025-05-06,4,5,967,Chrifia,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=1,Luxueuse Villa Contemporaine Résidence privée Marrakech,8000000,Villa,2025-05-06,5,6,730,Chrifia,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=1,"À vendre : Appartement de luxe à La Palmeraie, Marrakech",2600000,Appartement,2025-05-06,3,2,125,Palmeraie,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=1,Splendide Villa Isolée à Agdal,9500000,Villa,2025-05-06,4,5,560,Agdal,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,À VENDRE : Superbe Villa à Louzia – Opportunité Rare !,2300000,Villa,2025-05-06,5,3,216,Autre,Mohammedia
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,Appartement neuf à vendre Ain Sebaa,1035000,Appartement,2025-05-06,2,3,90,Ain Sebaa,Casablanca
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,Appartement de 101 m² à Casablanca,2652000,Appartement,2025-05-06,1,1,101,Ain Diab,Casablanca
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,À vendre – Villa de standing à Akenza Golf Resort,4500000,Villa,2025-05-06,4,2,230,Route d'Ourika,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,Villa de Standing au sein d'un domaine du Golf,5950000,Villa,2025-05-06,6,6,400,Chrifia,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,Exclusif à skhirat plage,5920000,Villa,2025-05-06,5,2,480,Skhirat plage,Skhirat
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,Luxueuse Villa Contemporaine,7200000,Villa,2025-05-06,4,5,770,Chrifia,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,Villa contemporaine de standing au Souissi,18000000,Villa,2025-05-06,7,5,2000,Souissi,Rabat
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,Maison de luxe à vendre,36500000,Villa,2025-05-06,7,7,1800,Californie,Casablanca
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,A vendre villa Jumelée 3Chbs 500 m² Ain diab,8300000,Villa,2025-05-06,3,3,500,Ain Diab,Casablanca
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,Projet villas d'exception à proximité de Marrakech - Résidence privée,8000000,Villa,2025-05-06,5,6,490,Route d'Ourika,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,Villa moderne á la vente en plein Bouskoura ville verte- résidence fermée,5950000,Villa,2025-05-06,4,4,300,Casa Green Town,Bouskoura
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,Appartement rez-de-jardin avec terrasse,5200000,Appartement,2025-05-06,3,3,214,Racine,Casablanca
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,Penthouse sans vis-à-vis Gauthier à la vente,4600000,Penthouse,2025-05-06,3,3,230,Gauthier,Casablanca
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,Villa d’Architecte d’Exception à la Palmeraie,5990000,Villa,2025-05-06,5,6,350,Palmeraie,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,Appartement à vendre tanger V.N.OK.2081,1920000,Appartement,2025-05-06,2,1,98,Place mozart,Tanger
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,À vendre : Appartement d'exception de 175 m² avec vue panoramique sur l'océan,3300000,Appartement,2025-05-06,3,2,175,Dar Bouazza,Casablanca
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,Villa Moderne de 5 chambres rt Ourika,7000000,Villa,2025-05-06,5,5,300,Route d'Ourika,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,A vendre Duplex 3chb Princesse 200m²,3100000,Appartement,2025-05-06,3,3,200,Les Princesses,Casablanca
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,MAGNIFIQUE APPT VIDE EN VENTE -RACINE-,3400000,Appartement,2025-05-06,3,2,167,Racine,Casablanca
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,Appartement 2 chambres sans vis à vis,2100000,Appartement,2025-05-06,2,2,103,Racine,Casablanca
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,Villa de Prestige en Front de Golf à Marrakech,11000000,Villa,2025-05-06,4,4,450,Route de Tahanaoute,Marrakech
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,"Joli appartement 3 chambres, Gauthier",2450000,Appartement,2025-05-06,3,3,167,Gauthier,Casablanca
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,Magnifique appartement 131 m² 3 chambres Californie,2350000,Appartement,2025-05-06,3,3,131,Californie,Casablanca
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,Joli appartement 73m² résidence sécurisée Nassim,850000,Appartement,2025-05-06,2,2,73,Nassim,Casablanca
https://www.sarouty.ma/acheter/proprietes-a-vendre.html?page=2,Villa 5 Chambres a Vendre sur Golf,9900000,Villa,2025-05-06,5,6,825,Route de Tahanaoute,Marrakech
