Scraped_URL,Article,Price,Type,date,Bedrooms,Bathrooms,Surface,Neighborhood,City
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=1,Vente appt centre ville,4500000,Appartement,2025-04-24,5,3,345,Centre Ville Casablanca,Casablanca
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=1,BEL APPT EN VENTE -FERME BRETONNE-,2600000,Appartement,2025-04-24,3,2,142,Ferme Bretone,Casablanca
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=1,Vente duplex Triangle d'Or,2800000,Duplex,2025-04-24,3,2,184,Triangle d'Or,Casablanca
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=1,Vente Maison 7 pièces de 80 m2 à Marrakech,1128000,Villa,2025-04-24,4,3,80,indéfini,Marrakech
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=1,Bel Appartement En Vente à Hassan,2300000,Appartement,2025-04-24,3,2,89,Hassan,Rabat
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=1,Vente Appartement 3 pièces de 72 m2 à Marrakech,860000,Appartement,2025-04-24,2,1,72,Massira,Marrakech
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=2,VENTE APPT VIDE NEUF -BOUROGNE-,1800000,Appartement,2025-04-24,2,1,58,Bourgogne,Casablanca
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=2,"Magnifique villa moderne à Vendre – Les Jardins de l’Océan, Dar Bouazza – Casablanca",9200000,Villa,2025-04-24,5,5,680,Dar Bouazza,Casablanca
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=2,VILLA AVENDRE USAGE BUREAU,8500000,Villa,2025-04-24,7,7,270,Californie,Casablanca
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=2,Appartement de 135 m² à Casablanca,3300000,Appartement,2025-04-24,2,1,135,Oasis,Casablanca
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=2,Un beau appartement à vendre (haut Agdal),2540000,Appartement,2025-04-24,3,1,127,Agdal,Rabat
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=2,Appartement 120 m² à vendre Rte de Casa Marrakech,1450000,Appartement,2025-04-24,3,2,120,Sidi Abbad,Marrakech
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=2,Bel appartement à vendre sur la Marina ( Salé-Rabat),5900000,Appartement,2025-04-24,3,2,192,Bab al bahr,Salé
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=2,Vente Appartement -Jennane Soussi Rabat,4500000,Appartement,2025-04-24,2,3,210,Souissi,Rabat
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=2,Pent haws haut standing à vendre,8500000,Appartement,2025-04-24,4,3,329,Souissi,Rabat
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=2,Belle Villa à vendre (Souissi) (7 Pièces / 4 Chambres / 3 Salles de bain),14000000,Villa,2025-04-24,4,3,1830,Souissi,Rabat
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=2,Vente Bureau prés de toutes commodités- Agdal,2540000,Appartement,2025-04-24,3,2,127,Agdal,Rabat
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=2,Villa haut standing 3 chambres piscine en résidence sécurisée,4000000,Villa,2025-04-24,3,3,200,Dar Bouazza,Casablanca
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=2,4 Appartements 2 chambres 70 m2 semi-fini,800000,Appartement,2025-04-24,2,1,70,Dar Bouazza,Casablanca
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=2,Appartement à vendre tanger V.N.OK.2081,1920000,Appartement,2025-04-24,2,1,98,Place mozart,Tanger
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=2,Vente Villa 9 pièces de 436 m2 à Marrakech,4000000,Villa,2025-04-24,7,4,436,indéfini,Marrakech
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=2,Appartement 2 chambres proche ocean en résidence sécurisée,980000,Appartement,2025-04-24,2,1,66,Dar Bouazza,Casablanca
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=2,Vente Villa 5 pièces de 1500 m2 à Marrakech,2100000,Villa,2025-04-24,3,1,1500,Route d'Ourika,Marrakech
https://www.sarouty.ma/fr/recherche?c=1&fu=0&ob=nd&page=2,DERNIER ETAGE DUPLEX,4200000,Appartement,2025-04-24,4,2,200,Racine,Casablanca
